1.3320858e-14,-1.1110593e-14,7.1054274e-15,0.0,2.8483594e-35,2.7681452e-18,1.3320858e-14,-1.1110593e-14,7.1054274e-15,0.0,2.8483594e-35,2.7681452e-18,1.77445257856e-28,1.23445276812e-28,5.04870985367e-29,0.0,8.11315127157e-70,7.66262784828e-36,1.77445257856e-28,1.23445276812e-28,5.04870985367e-29,0.0,8.11315127157e-70,7.66262784828e-36
0.0013943128,0.039791196,-0.00061793504,-0.00030465613,-5.038878e-05,3.28435e-05,0.0013943128,0.039791196,-0.00061793504,-0.00030465613,-5.038878e-05,3.28435e-05,1.94410818424e-06,0.00158333927911,3.8184371366e-07,9.28153575466e-08,2.53902914989e-09,1.07869549225e-09,1.94410818424e-06,0.00158333927911,3.8184371366e-07,9.28153575466e-08,2.53902914989e-09,1.07869549225e-09
0.0047984106,0.030802627,-0.00091494797,-0.00035867501,-5.4191489e-05,0.00011606332,0.0047984106,0.030802627,-0.00091494797,-0.00035867501,-5.4191489e-05,0.00011606332,2.30247442862e-05,0.000948801830101,8.37129787807e-07,1.28647762799e-07,2.93671748004e-09,1.34706942494e-08,2.30247442862e-05,0.000948801830101,8.37129787807e-07,1.28647762799e-07,2.93671748004e-09,1.34706942494e-08
0.0031249711,0.057452994,0.0028728963,-4.2270602e-05,1.4858952e-05,-5.4702188e-06,0.0031249711,0.057452994,0.0028728963,-4.2270602e-05,1.4858952e-05,-5.4702188e-06,9.76544437584e-06,0.00330084651956,8.25353315055e-06,1.78680379344e-09,2.20788454538e-10,2.99232937199e-11,9.76544437584e-06,0.00330084651956,8.25353315055e-06,1.78680379344e-09,2.20788454538e-10,2.99232937199e-11
0.00055580328,0.057245297,-0.018485447,3.5651342e-05,8.939434e-05,-0.00012476595,0.00055580328,0.057245297,-0.018485447,3.5651342e-05,8.939434e-05,-0.00012476595,3.08917286059e-07,0.00327702402862,0.00034171175079,1.2710181864e-09,7.99134802404e-09,1.55665422794e-08,3.08917286059e-07,0.00327702402862,0.00034171175079,1.2710181864e-09,7.99134802404e-09,1.55665422794e-08
0.0025436006,0.089590594,-0.020545124,-0.00011959196,0.00010714761,-0.00013476637,0.0025436006,0.089590594,-0.020545124,-0.00011959196,0.00010714761,-0.00013476637,6.46990401232e-06,0.00802647453327,0.000422102120175,1.43022368966e-08,1.14806103287e-08,1.8161974483e-08,6.46990401232e-06,0.00802647453327,0.000422102120175,1.43022368966e-08,1.14806103287e-08,1.8161974483e-08
0.0037142003,0.046419784,-0.01318044,-9.4687184e-05,0.00017447979,-8.6550958e-05,0.0037142003,0.046419784,-0.01318044,-9.4687184e-05,0.00017447979,-8.6550958e-05,1.37952838685e-05,0.00215479634661,0.000173723998594,8.96566281385e-09,3.04431971184e-08,7.49106833072e-09,1.37952838685e-05,0.00215479634661,0.000173723998594,8.96566281385e-09,3.04431971184e-08,7.49106833072e-09
0.0039688223,0.061605787,-0.023977274,0.00013680634,7.0185171e-05,-0.00023834846,0.0039688223,0.061605787,-0.023977274,0.00013680634,7.0185171e-05,-0.00023834846,1.5751550449e-05,0.00379527299189,0.000574909668471,1.87159746642e-08,4.9259582283e-09,5.68099883844e-08,1.5751550449e-05,0.00379527299189,0.000574909668471,1.87159746642e-08,4.9259582283e-09,5.68099883844e-08
0.0015710277,0.089350213,-0.036929338,0.00021961646,0.00026540788,-0.00015933176,0.0015710277,0.089350213,-0.036929338,0.00021961646,0.00026540788,-0.00015933176,2.46812803417e-06,0.00798346056315,0.00136377600512,4.82313895029e-08,7.04413427661e-08,2.53866097447e-08,2.46812803417e-06,0.00798346056315,0.00136377600512,4.82313895029e-08,7.04413427661e-08,2.53866097447e-08
0.0018850258,0.079097672,-0.014961784,-0.00052274355,6.7487742e-05,-1.6621335e-06,0.0018850258,0.079097672,-0.014961784,-0.00052274355,6.7487742e-05,-1.6621335e-06,3.55332226667e-06,0.00625644171582,0.000223854980463,2.73260819067e-07,4.55459532026e-09,2.76268777182e-12,3.55332226667e-06,0.00625644171582,0.000223854980463,2.73260819067e-07,4.55459532026e-09,2.76268777182e-12
0.0041682841,0.079345071,-0.011136137,-4.2111328e-06,0.00015082613,-0.00017467005,0.0041682841,0.079345071,-0.011136137,-4.2111328e-06,0.00015082613,-0.00017467005,1.73745923383e-05,0.006295640292,0.000124013547283,1.77336394592e-11,2.27485214908e-08,3.0509626367e-08,1.73745923383e-05,0.006295640292,0.000124013547283,1.77336394592e-11,2.27485214908e-08,3.0509626367e-08
0.020533668,0.13824445,-0.00066861796,-0.00025526459,0.00011783712,-5.9300709e-05,0.020533668,0.13824445,-0.00066861796,-0.00025526459,0.00011783712,-5.9300709e-05,0.000421631521534,0.0191115279558,4.47049976435e-07,6.51600109079e-08,1.38855868499e-08,3.5165740879e-09,0.000421631521534,0.0191115279558,4.47049976435e-07,6.51600109079e-08,1.38855868499e-08,3.5165740879e-09
0.023934894,0.12128827,-0.0010378067,-0.00046353726,0.00019158631,-5.9432614e-05,0.023934894,0.12128827,-0.0010378067,-0.00046353726,0.00019158631,-5.9432614e-05,0.000572879150791,0.0147108444396,1.07704274656e-06,2.14866791408e-07,3.67053141794e-08,3.53223560687e-09,0.000572879150791,0.0147108444396,1.07704274656e-06,2.14866791408e-07,3.67053141794e-08,3.53223560687e-09
0.01653906,0.12200447,-0.00071279886,0.00010253234,0.00012238675,-3.4711047e-05,0.01653906,0.12200447,-0.00071279886,0.00010253234,0.00012238675,-3.4711047e-05,0.000273540505684,0.0148850907,5.08082214817e-07,1.05128807459e-08,1.49785165756e-08,1.20485678384e-09,0.000273540505684,0.0148850907,5.08082214817e-07,1.05128807459e-08,1.49785165756e-08,1.20485678384e-09
